movieId,mean,count,weighted_score,title,genres,IMAX,Children,Action,Fantasy,Thriller,Sci-Fi,Comedy,Film-Noir,(no genres listed),Documentary,Animation,Horror,Adventure,Romance,Crime,Mystery,War,Musical,Drama,Western
75990,3.306451613,31,3.399430088,"Apprenticeship of Duddy Kravitz, The (1974)",Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
76030,3.166666667,471,3.182900192,Case 39 (2009),Horror|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76051,2.864864865,37,3.113047367,Delhi-6 (2009),Comedy|Crime|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
76054,3.717791411,163,3.695512404,Oceans (Océans) (2009),Documentary|Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
76056,3.09375,32,3.271662864,New York (2009),Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
76060,2.991304348,115,3.077881713,"Slammin' Salmon, The (2009)",Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76077,3.086385625,2894,3.089735869,Hot Tub Time Machine (2010),Comedy|Sci-Fi,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76079,3.190891473,516,3.20477657,Chloe (2009),Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
76087,3.020833333,24,3.264560754,Zift (2008),Crime|Drama|Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
76091,3.818691589,535,3.807306633,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
76093,3.920477423,13908,3.919861435,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
76108,2.611111111,90,2.791694595,Tom and Jerry: The Movie (1992),Animation|Children|Comedy,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
76111,3.803846154,260,3.782517002,About Elly (Darbareye Elly) (2009),Drama|Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
76117,3.661290323,31,3.606977258,"King and the Clown, The (Wang-ui namja) (2005)",Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
76119,1.791666667,60,2.258168228,Extreme Movie (2008),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76127,3.477941176,68,3.490775496,"You're a Good Man, Charlie Brown (1985)",Animation|Comedy|Musical,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
76130,2.494736842,190,2.602216013,Universal Soldier: Regeneration (2009),Action|Drama|Sci-Fi|Thriller,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
76132,3.144736842,38,3.286163245,B.N.B. (Bunty Aur Babli) (2005),Adventure|Comedy|Crime,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
76134,3.565217391,23,3.548217659,"Sherlock Holmes in Pearl of Death (Pearl of Death, The) (1944)",Crime|Horror|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
76137,3.458333333,24,3.492821623,Lumiere and Company (Lumière et compagnie) (1995),Documentary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76143,3.526315789,38,3.527829911,"Bone Man, The (Der Knochenmann) (2009)",Crime|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76147,2.767241379,58,2.977122433,I Hate Valentine's Day (2009),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
76151,3.733333333,45,3.666713353,Zizek! (2005),Documentary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76158,3.492063492,63,3.501997584,Air Doll (Kûki ningyô) (2009),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
76171,3.788461538,26,3.670204056,India (Indien) (1993),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
76173,3.652208202,634,3.648124687,Micmacs (Micmacs à tire-larigot) (2009),Comedy|Crime,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
76175,2.735868239,2459,2.742914065,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
76208,3.828125,64,3.751974357,"Cremator, The (Spalovac mrtvol) (1969)",Comedy|Drama|Horror|Thriller,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
76210,3.34375,416,3.353127385,Defendor (2009),Comedy|Crime|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
76244,3.121212121,33,3.284905358,Glorious 39 (2009),Drama|Romance|Thriller|War,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
76251,3.625911928,11377,3.625727677,Kick-Ass (2010),Action|Comedy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76272,3.322580645,93,3.362346041,Five Minutes of Heaven (2009),Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
76293,3.198471515,2159,3.201820172,Date Night (2010),Action|Comedy|Romance,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
76301,3.04494382,178,3.098348973,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",Animation|Children|Comedy|Romance,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
76312,3.02,25,3.258931802,"Brink's Job, The (1978)",Comedy|Crime|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
76317,2.885321101,218,2.944457478,After.Life (2009),Drama|Horror|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
76680,3,48,3.166711352,Camille (2007),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
76709,3.183673469,49,3.291123869,Spider-Man: The Ultimate Villain Showdown (2002),Animation,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76738,3.816568047,169,3.78361149,Steam of Life (Miesten vuoro) (2010),Documentary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76747,2.827586207,29,3.130780288,Angel (2007),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
76753,2.968253968,63,3.11376229,"Final, The (2010)",Drama|Horror|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
76755,3.039823009,113,3.119776257,Peacock (2010),Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76758,3.065217391,23,3.292662104,Tillie's Punctured Romance (1914),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76763,3.333333333,423,3.34307819,"Runaways, The (2010)",Drama|Musical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
76772,3.604166667,48,3.580997067,Carne (1991),Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
76778,3.173913043,23,3.348217659,Rembrandt's J'accuse (2008),Documentary|Mystery,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
76816,3.125,24,3.31890858,Daisy (2006),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
76823,3.152173913,23,3.337106548,"Men Who Tread on the Tiger's Tail, The (Tora no o wo fumu otokotachi) (1945)",Adventure|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
76860,3.0625,48,3.209568495,Razorback (1984),Horror|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76862,3.051724138,29,3.258231268,"Education of Charlie Banks, The (2007)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
76866,3.424528302,53,3.455597262,Until the Light Takes Us (2008),Documentary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77146,3.328125,32,3.410551753,Reclaim Your Brain (Free Rainer) (2007),Comedy|Crime|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
77154,3.505555556,90,3.510444595,Waking Sleeping Beauty (2009),Animation|Documentary,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
77177,3.804761905,105,3.757242478,Wild China (2008),Documentary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77191,3.015850144,347,3.046530609,Death at a Funeral (2010),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77201,3.07037037,540,3.088380418,Valhalla Rising (2009),Action|Drama|War,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
77204,2.804878049,41,3.058250709,Sahara (1983),Adventure|Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
77206,3.057565789,304,3.089477898,Diary of a Wimpy Kid (2010),Children|Comedy,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77208,3.580645161,31,3.559807447,Skin (2008),Drama|Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
77233,3.796116505,103,3.749358357,"Union: The Business Behind Getting High, The (2007)",Comedy|Documentary,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
77240,3.469483568,213,3.475190616,I Am Love (Io sono l'amore) (2009),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
77264,3.328947368,76,3.374181578,Ballet Shoes (2007),Children|Drama,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77266,3.536363636,55,3.534672658,Disgrace (2008),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77293,3.614864865,74,3.595518695,"Silent Partner, The (1978)",Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
77303,2.337209302,43,2.741073764,American Virgin (2009),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77307,3.733231707,984,3.728797013,Dogtooth (Kynodontas) (2009),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77312,3.1625,40,3.293061204,"Genova (Summer in Genoa, A) (2008)",Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
77316,3.753246753,77,3.7037353,City of Life and Death (Nanjing! Nanjing!) (2009),Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
77326,2.732142857,28,3.083395893,"Beast, The (La bête) (1975)",Drama|Fantasy|Horror|Mystery|Romance,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
77328,3.490147783,203,3.494087976,Red Riding: 1974 (2009),Crime|Drama|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
77330,3.502994012,167,3.50618939,Red Riding: 1980 (2009),Crime|Drama|Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
77353,3.645833333,48,3.609568495,Achilles and the Tortoise (Akiresu to kame) (2008),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77359,3.486206897,145,3.492034699,Red Riding: 1983 (2009),Crime|Drama|Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
77364,3.164051355,701,3.175200269,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
77370,3,39,3.191308109,Tenure (2009),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77412,3.15,30,3.31095759,Panda! Go Panda! (Panda kopanda) (1972),Animation|Children,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77414,3.389570552,489,3.395635606,"Last Song, The (2010)",Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
77421,3.20754717,371,3.225622887,Cyrus (2010),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
77427,2.178954424,746,2.217669003,"Human Centipede, The (First Sequence) (2009)",Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77449,2.4,25,2.929144568,Ben (1972),Horror|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77455,3.895860077,3116,3.893298214,Exit Through the Gift Shop (2010),Comedy|Documentary,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
77496,3.5,44,3.510148404,Night Train to Munich (1941),Film-Noir|Thriller|War,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
77540,3.020499109,561,3.039742358,Solomon Kane (2009),Action|Adventure|Fantasy|Horror,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
77561,3.502210696,11761,3.502263413,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77596,3.322115385,104,3.358490434,Lebanon (2009),Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
77629,3.548484848,165,3.546362538,Reindeerspotting - Pako joulumaasta (2010),Documentary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77665,2.170731707,82,2.45836341,Marmaduke (2010),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77667,2.685714286,455,2.724674622,MacGruber (2010),Action|Comedy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77672,3.034090909,44,3.199542344,Ca$h (2010),Crime|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77682,2.984375,32,3.20684805,Three (a.k.a. 3 Extremes II) (Saam gaang) (2002),Horror|Mystery,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
77688,3.26,25,3.386591376,Three Men and a Cradle (3 hommes et un couffin) (1985),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77709,3.325,80,3.369311712,"Sky Crawlers, The (Sukai kurora) (2008)",Adventure|Animation|Drama,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
77719,3.260869565,23,3.392662104,Voyager (Homo Faber) (1991),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77721,2.821428571,28,3.133395893,Deathdream (a.k.a. Dead of Night) (1974),Horror|War,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
77729,3.5,23,3.514884326,"Man on the Roof, The (Mannen på taket) (1976)",Action|Crime|Drama|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
77731,3.346153846,78,3.386697947,Vengeance (Fuk sau) (2009),Action|Crime|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77736,3.6875,24,3.612386841,Crazy Stone (Fengkuang de shitou) (2006),Comedy|Crime,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
77770,3.291666667,24,3.405865102,Los Bandoleros (2009),Action|Drama,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77780,2.755555556,45,3.009996935,Virtuality (2009),Drama|Sci-Fi|Thriller,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77788,3.52173913,46,3.524555804,"Good Heart, The (2009)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77795,3.338571429,350,3.349918803,Cargo (2009),Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77798,2.577310924,595,2.611296264,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77800,3.719709898,1172,3.716222609,Four Lions (2010),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
77808,3.02173913,23,3.270439882,Bobby Deerfield (1977),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
77810,3.028301887,53,3.175597262,Diary of a Nymphomaniac (Diario de una Ninfómana) (2008),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77818,3.195121951,41,3.312218963,Gunless (2010),Action|Comedy|Drama|Western,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
77820,1.981012658,79,2.318512819,Furry Vengeance (2010),Children|Comedy,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77829,3.514705882,34,3.520889191,"Shock Doctrine, The (2009)",Documentary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77833,3.626712329,146,3.614105921,Armadillo (2010),Documentary|Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
77837,3.641176471,340,3.634446947,You Don't Know Jack (2010),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77841,2.885416667,48,3.088139924,St Trinian's 2: The Legend of Fritton's Gold (2009),Adventure|Comedy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
77843,3.289667897,271,3.30774674,"Disappearance of Alice Creed, The (2009)",Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77846,3.961586121,807,3.950144505,12 Angry Men (1997),Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
77854,3.984304933,223,3.943550182,"Work of Director Michel Gondry, The (2003)",Comedy|Documentary,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
77866,3.163119116,2443,3.166397483,Robin Hood (2010),Action|Adventure|Drama|Romance|War,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
77881,2.854166667,24,3.177604232,Lovers & Leavers (Kuutamolla) (2002),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
77893,3.285714286,35,3.380171836,Merantau (2009),Action|Drama,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77907,3.183333333,30,3.330188359,"Red Chapel, The (Røde kapel, Det) (2009)",Comedy|Documentary,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
77944,3.482758621,29,3.503329307,Art & Copy (2009),Documentary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77983,3.195652174,23,3.359328771,Rancho Notorious (1952),Drama|Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
78003,3.692982456,57,3.64771892,"Dirty Carnival, A (Biyeolhan geori) (2006)",Action|Crime|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78009,3.612903226,31,3.578675371,Donkey Skin (Peau d'âne) (1970),Children|Drama|Fantasy|Musical|Romance,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
78011,2.471428571,35,2.880171836,Me and Morrison (Minä ja Morrison) (2001),Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78022,3.063636364,55,3.19701032,Halo Legends (2010),Action|Animation|Sci-Fi,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78032,2.698529412,68,2.901886607,Dread (2009),Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78034,3.444186047,215,3.452193226,Cemetery Junction (2010),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
78039,3.676190476,1890,3.674513491,Blue Valentine (2010),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
78041,2.935950413,726,2.953435554,Killers (2010),Action|Comedy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78081,3.511627907,43,3.517996841,Delusions of Grandeur (La folie des grandeurs) (1971),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78088,3.350483729,1137,3.353899737,Buried (2010),Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78105,3.138365784,3133,3.141099776,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
78111,2.96,25,3.227016908,Artists and Models (1955),Comedy|Musical,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
78116,3.380813953,172,3.397782447,Please Give (2010),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
78122,3.527777778,72,3.528402071,Peter & the Wolf (2006),Animation|Musical,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
78128,3.245098039,51,3.331093078,True Legend (Su Qi-Er) (2010),Action|Drama,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78142,3.483870968,31,3.503203673,Baarìa (2009),Comedy|Drama|War,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
78157,3.112903226,31,3.286222541,At Midnight I'll Take Your Soul (À Meia-Noite Levarei Sua Alma) (1964),Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78160,3.72614841,283,3.712032114,Ricky Gervais Live: Animals (2003),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78162,3.707865169,178,3.688348973,Ricky Gervais Live 2: Politics (2004),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78174,2.350795756,754,2.384239426,Sex and the City 2 (2010),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
78207,2.608333333,60,2.855729203,Brief Interviews with Hideous Men (2009),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
78209,3.177984909,2253,3.181393316,Get Him to the Greek (2010),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78218,3.517755682,704,3.518140213,Unthinkable (2010),Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78235,3.956521739,23,3.748217659,Betrayal (1983),Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78245,3.18,50,3.287080482,Romeo and Juliet (1936),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
78247,2.969387755,49,3.143236545,"Drawn Together Movie: The Movie!, The (2010)",Animation|Comedy,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
78251,3.217391304,46,3.318673451,Friendship! (2010),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78264,2.892688679,424,2.924147522,"Back-up Plan, The (2010)",Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
78266,2.835616438,1022,2.850258424,Splice (2009),Horror|Sci-Fi|Thriller,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78268,3.539473684,38,3.536163245,Tales from the Golden Age (Amintiri din epoca de aur) (2009),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78272,3.557692308,26,3.545204056,"Tale of Winter, A (a.k.a. A Winter's Tale) (Conte d'hiver) (1992)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78276,3.25,32,3.364255457,"Hail Mary ('Je vous salue, Marie') (1985)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78278,3.513513514,37,3.519827028,No One Knows About Persian Cats (Kasi az gorbehaye irani khabar nadareh) (2009),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78290,2.4,25,2.929144568,Burnt by the Sun 2 (Utomlyonnye solntsem 2) (2010),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78295,3.121212121,33,3.284905358,"Knack ...and How to Get It, The (1965)",Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78308,2.896551724,29,3.169995974,El Greco (2007),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78313,3.287037037,54,3.357497298,Adulthood (2008),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78316,3.439885496,1048,3.441747472,Letters to Juliet (2010),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
78319,2.82464455,211,2.891286672,"Descent: Part 2, The (2009)",Adventure|Horror|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
78321,1.87007874,127,2.115233521,"41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It, The (2010)",Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78332,3.814814815,54,3.732497298,"Beautiful Person, The (La belle personne) (2008)",Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
78335,3.425531915,47,3.458982532,"Mermaid, The (Rusalka) (2007)",Comedy|Drama|Fantasy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
78342,3.217391304,23,3.370439882,Wonderful World (2009),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
78344,3.761363636,44,3.684390828,"Song of Sparrows, The (Avaze gonjeshk-ha) (2008)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78349,3.593681917,1377,3.592687487,Exam (2009),Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78420,3.423076923,26,3.472287389,"House on Telegraph Hill, The (1951)",Drama|Film-Noir|Mystery|Thriller,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
78445,3.628205128,39,3.592947454,"Woman In Berlin, A (Anonyma - Eine Frau in Berlin) (2008)",Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
78459,3.020833333,24,3.264560754,Talhotblond: (2009),Documentary|Thriller,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
